Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-89.57759999999999,-0.109625,-89.57759999999999,-0.22125,-89.57759999999999,-0.88
-89.6768,-0.109625,-89.6768,-0.22125,-89.6768,-0.88
-89.776,-0.109625,-89.776,-0.53375,-89.776,-0.84
-89.87519999999999,-0.094,-89.87519999999999,-0.22125,-89.87519999999999,-0.88
-89.97439999999999,-0.109625,-89.97439999999999,-0.3775,-89.97439999999999,-0.84
-90.0736,-0.078375,-90.0736,-0.3775,-90.0736,-0.84
-90.1728,-0.109625,-90.1728,-0.3775,-90.1728,-0.84
-90.27199999999999,-0.078375,-90.27199999999999,-0.3775,-90.27199999999999,-0.84
-90.37119999999999,-0.078375,-90.37119999999999,-0.53375,-90.37119999999999,-0.84
-90.4704,-0.078375,-90.4704,-0.22125,-90.4704,-0.8
-90.5696,-0.047125,-90.5696,-0.53375,-90.5696,-0.84
-90.66879999999999,-0.0315,-90.66879999999999,-0.3775,-90.66879999999999,-0.84
-90.76799999999999,-0.0315,-90.76799999999999,-0.22125,-90.76799999999999,-0.84
-90.8672,-0.0315,-90.8672,-0.3775,-90.8672,-0.84
-90.9664,-0.0315,-90.9664,-0.22125,-90.9664,-0.84
-91.06559999999999,-0.015875,-91.06559999999999,-0.22125,-91.06559999999999,-0.84
-91.1648,-0.015875,-91.1648,-0.22125,-91.1648,-0.84
-91.264,-0.0315,-91.264,-0.22125,-91.264,-0.88
-91.36319999999999,-0.000249982,-91.36319999999999,-0.53375,-91.36319999999999,-0.88
-91.46239999999999,-0.000249982,-91.46239999999999,-0.22125,-91.46239999999999,-0.84
-91.5616,0.031,-91.5616,-0.22125,-91.5616,-0.84
-91.6608,0.031,-91.6608,-0.22125,-91.6608,-0.84
-91.75999999999999,0.046625,-91.75999999999999,-0.065,-91.75999999999999,-0.84
-91.85919999999999,0.031,-91.85919999999999,-0.22125,-91.85919999999999,-0.84
-91.9584,0.06225,-91.9584,-0.065,-91.9584,-0.84
-92.0576,0.077875,-92.0576,-0.065,-92.0576,-0.84
-92.15679999999999,0.077875,-92.15679999999999,-0.22125,-92.15679999999999,-0.88
-92.25599999999999,0.077875,-92.25599999999999,-0.065,-92.25599999999999,-0.84
-92.3552,0.0935,-92.3552,-0.065,-92.3552,-0.84
-92.45439999999999,0.0935,-92.45439999999999,-0.22125,-92.45439999999999,-0.84
-92.55359999999999,0.12475,-92.55359999999999,-0.065,-92.55359999999999,-0.84
-92.6528,0.109125,-92.6528,-0.22125,-92.6528,-0.84
-92.752,0.12475,-92.752,-0.065,-92.752,-0.84
-92.85119999999999,0.12475,-92.85119999999999,0.09125,-92.85119999999999,-0.84
-92.95039999999999,0.140375,-92.95039999999999,0.09125,-92.95039999999999,-0.84
-93.0496,0.156,-93.0496,0.09125,-93.0496,-0.88
-93.1488,0.140375,-93.1488,0.09125,-93.1488,-0.88
-93.24799999999999,0.156,-93.24799999999999,0.09125,-93.24799999999999,-0.88
-93.34719999999999,0.171625,-93.34719999999999,0.2475,-93.34719999999999,-0.88
-93.4464,0.156,-93.4464,0.09125,-93.4464,-0.88
-93.5456,0.171625,-93.5456,0.09125,-93.5456,-0.88
-93.64479999999999,0.156,-93.64479999999999,0.2475,-93.64479999999999,-0.88
-93.744,0.171625,-93.744,0.2475,-93.744,-0.84
-93.8432,0.171625,-93.8432,0.2475,-93.8432,-0.88
-93.94239999999999,0.171625,-93.94239999999999,0.40375,-93.94239999999999,-0.88
-94.04159999999999,0.202875,-94.04159999999999,0.40375,-94.04159999999999,-0.84
-94.1408,0.18725,-94.1408,0.2475,-94.1408,-0.84
-94.24,0.171625,-94.24,0.40375,-94.24,-0.88
-94.33919999999999,0.18725,-94.33919999999999,0.56,-94.33919999999999,-0.88
-94.43839999999999,0.202875,-94.43839999999999,0.40375,-94.43839999999999,-0.84
-94.5376,0.171625,-94.5376,0.09125,-94.5376,-0.88
-94.6368,0.202875,-94.6368,0.09125,-94.6368,-0.88
-94.73599999999999,0.2185,-94.73599999999999,0.09125,-94.73599999999999,-0.84
-94.83519999999999,0.202875,-94.83519999999999,0.09125,-94.83519999999999,-0.88
-94.9344,0.171625,-94.9344,-0.065,-94.9344,-0.84
-95.03359999999999,0.18725,-95.03359999999999,-0.065,-95.03359999999999,-0.88
-95.13279999999999,0.202875,-95.13279999999999,-0.065,-95.13279999999999,-0.84
-95.232,0.18725,-95.232,-0.065,-95.232,-0.88
-95.3312,0.18725,-95.3312,-0.065,-95.3312,-0.84
-95.43039999999999,0.18725,-95.43039999999999,-0.22125,-95.43039999999999,-0.84
-95.52959999999999,0.18725,-95.52959999999999,-0.22125,-95.52959999999999,-0.8
-95.6288,0.18725,-95.6288,-0.22125,-95.6288,-0.88
-95.728,0.18725,-95.728,-0.22125,-95.728,-0.88
-95.82719999999999,0.18725,-95.82719999999999,-0.22125,-95.82719999999999,-0.88
-95.92639999999999,0.171625,-95.92639999999999,-0.22125,-95.92639999999999,-0.88
-96.0256,0.156,-96.0256,-0.22125,-96.0256,-0.88
-96.1248,0.171625,-96.1248,-0.22125,-96.1248,-0.84
-96.22399999999999,0.171625,-96.22399999999999,-0.3775,-96.22399999999999,-0.88
-96.32319999999999,0.171625,-96.32319999999999,-0.22125,-96.32319999999999,-0.88
-96.4224,0.140375,-96.4224,-0.22125,-96.4224,-0.84
-96.52159999999999,0.12475,-96.52159999999999,-0.3775,-96.52159999999999,-0.88
-96.62079999999999,0.140375,-96.62079999999999,-0.3775,-96.62079999999999,-0.88
-96.72,0.140375,-96.72,-0.22125,-96.72,-0.84
-96.8192,0.12475,-96.8192,-0.22125,-96.8192,-0.92
-96.91839999999999,0.12475,-96.91839999999999,-0.22125,-96.91839999999999,-0.88
-97.01759999999999,0.109125,-97.01759999999999,-0.22125,-97.01759999999999,-0.84
-97.1168,0.109125,-97.1168,-0.3775,-97.1168,-0.84
-97.216,0.0935,-97.216,-0.22125,-97.216,-0.84
-97.31519999999999,0.0935,-97.31519999999999,-0.3775,-97.31519999999999,-0.84
-97.41439999999999,0.0935,-97.41439999999999,-0.53375,-97.41439999999999,-0.84
-97.5136,0.077875,-97.5136,-0.22125,-97.5136,-0.84
-97.6128,0.0935,-97.6128,-0.22125,-97.6128,-0.84
-97.71199999999999,0.06225,-97.71199999999999,-0.3775,-97.71199999999999,-0.84
-97.8112,0.031,-97.8112,-0.3775,-97.8112,-0.84
-97.9104,0.06225,-97.9104,-0.22125,-97.9104,-0.84
-98.00959999999999,0.046625,-98.00959999999999,-0.3775,-98.00959999999999,-0.84
-98.10879999999999,0.031,-98.10879999999999,-0.22125,-98.10879999999999,-0.88
-98.208,0.015375,-98.208,-0.3775,-98.208,-0.88
-98.3072,0.015375,-98.3072,-0.3775,-98.3072,-0.84
-98.40639999999999,0.015375,-98.40639999999999,-0.22125,-98.40639999999999,-0.8
-98.50559999999999,-0.015875,-98.50559999999999,-0.22125,-98.50559999999999,-0.84
-98.6048,-0.015875,-98.6048,-0.22125,-98.6048,-0.84
-98.704,-0.0315,-98.704,-0.22125,-98.704,-0.88
-98.80319999999999,-0.0315,-98.80319999999999,-0.3775,-98.80319999999999,-0.84
-98.90239999999999,-0.0315,-98.90239999999999,-0.22125,-98.90239999999999,-0.84
-99.0016,-0.0315,-99.0016,-0.22125,-99.0016,-0.84
-99.10079999999999,-0.015875,-99.10079999999999,-0.3775,-99.10079999999999,-0.8
